lat,lng,fecha,resultado,observaciones,año
-38.02409,-57.55836,2024-12-01,Se Realiza Seguimiento del Evento,Tucuman,2024
-38.02796,-57.59388,2024-12-01,Asiste Policia y Libera,Celestino Vidal Coronel,2024
-38.01301,-57.59635,2024-12-01,LPR - Se realiza seguimiento del vehiculo,cerretti,2024
-38.01648,-57.59862,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Polonia,2024
-38.05401,-57.57319,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Don Orione,2024
-38.081572,-57.5388552,2024-12-01,Asiste Policia y Libera,General Eduardo Racedo Teniente,2024
-38.01301,-57.59635,2024-12-01,Se Realiza Seguimiento del Evento,Cesar A. Ceretti,2024
-38.00048,-57.5449,2024-12-01,Se Realiza Seguimiento del Evento,San Martin,2024
-38.00438,-57.59577,2024-12-01,Asiste Policia y Libera,El Cano,2024
-37.98951,-57.6212,2024-12-01,Asiste Policia y Libera,Arq. Cedron,2024
-37.9758,-57.59148,2024-12-01,Asiste Policia y Libera,Avenida Fermin Errea,2024
-38.00101,-57.54394,2024-12-01,LPR - Vehiculo Interceptado,San Martin,2024
-37.98363,-57.55547,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Olazabal Felix De,2024
-37.998513,-57.546153,2024-12-01,Se Realiza Seguimiento del Evento,Cordoba,2024
-38.001464,-57.542916,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Avenida Colon,2024
-37.95231,-57.6107159,2024-12-01,Asiste Policia y Libera,Brandsen,2024
-37.99954,-57.55556,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Bolivar,2024
-37.99894,-57.58349,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Guillermo Marconi Ingeniero,2024
-37.97198,-57.59423,2024-12-01,Asiste Policia y Libera,Armenia,2024
-38.05356,-57.54948,2024-12-01,Asiste Policia y Libera,General Mosconi,2024
-37.982754,-57.5843333,2024-12-01,Asiste Policia y Libera,Moreno,2024
-38.032577,-57.5876566,2024-12-01,Asiste Policia y Libera,De La Plaza Fortunato,2024
-38.00289,-57.58228,2024-12-01,Detencion,Francia,2024
-38.02569,-57.55963,2024-12-01,Se Realiza Seguimiento del Evento,Tucuman,2024
-38.01722,-57.56982,2024-12-01,Se Realiza Seguimiento del Evento,Avenida Independencia,2024
-38.0306,-57.59028,2024-12-01,Se Realiza Seguimiento del Evento,Ciudad De Dolores,2024
-37.98524,-57.61055,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Jose M. Calaza Coronel,2024
-38.03764,-57.5534508,2024-12-01,No Asiste,Jose Lanzilota,2024
-38.01236,-57.59722,2024-12-01,Asiste Policia y Libera,Guanahani,2024
-38.02261718358794,-57.600743089460714,2024-12-01,LPR - Se realiza seguimiento del vehiculo,De La Plaza Fortunato,2024
-37.97202,-57.59849,2024-12-01,No Asiste,Coronel Suarez Bis,2024
-37.96744,-57.62592,2024-12-01,No Asiste,Trinidad Tobago,2024
-38.03688,-57.54928,2024-12-01,Se Realiza Seguimiento del Evento,Solis,2024
-37.95698,-57.61022,2024-12-01,Asiste Policia y Libera,Ecuador,2024
-38.01497,-57.5650424,2024-12-01,Asiste Policia y Libera,Mitre Bartolome,2024
-38.00048,-57.5449,2024-12-01,Se Realiza Seguimiento del Evento,San Martin,2024
-37.97255,-57.59312,2024-12-01,Asiste Policia y Libera,Arturo Alio,2024
-38.04879,-57.54987,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Federico C. Beltrami Ingeniero,2024
-38.0462,-57.58011,2024-12-01,Asiste Policia y Libera,Calabria,2024
-38.001552,-57.5471858,2024-12-01,Asiste Policia y Libera,Santiago Del Estero,2024
-38.00653,-57.55966,2024-12-01,Asiste Policia y Libera,Catamarca,2024
-37.98063,-57.56144,2024-12-01,Asiste Policia y Libera,Ayacucho,2024
-37.993294,-57.5702898,2024-12-01,Se Realiza Seguimiento del Evento,Misiones,2024
-37.94852,-57.59093,2024-12-01,Asiste Policia y Libera,Justo S. Lopez De Gomara,2024
-38.00378,-57.57174,2024-12-01,No Asiste,Olazabal Felix De,2024
-38.09272,-57.55127,2024-12-01,No Asiste,Corbeta Uruguay,2024
-37.99233,-57.55405,2024-12-01,No Asiste,España,2024
-37.94852,-57.59093,2024-12-01,No Asiste,Justo S. Lopez De Gomara,2024
-38.047058,-57.5615176,2024-12-01,Asiste Policia y Libera,Juan Bautista Azopardo,2024
-37.99876,-57.56629,2024-12-01,Asiste Policia y Libera,Esteban Gascon,2024
-38.002141,-57.6004918,2024-12-01,Hallazgo Automotor,Olegario Olazar,2024
-38.00525,-57.56445,2024-12-01,Se Realiza Seguimiento del Evento,España,2024
-38.00372,-57.56746,2024-12-01,Asiste Policia y Libera,Dorrego,2024
-37.99585,-57.55405,2024-12-01,Asiste Policia y Libera,San Martin,2024
-37.9949,-57.56032,2024-12-01,Asiste Policia y Libera,Dorrego,2024
-38.00787,-57.54383,2024-12-01,Asiste Policia y Libera,Brown Almirante,2024
-37.95815,-57.63974,2024-12-01,Asiste Unidad Sanitaria y No Traslada,General Augusto Cesar Sandino,2024
-37.97494,-57.60648,2024-12-01,Asiste Policia y Libera,Martiniano Chilabert,2024
-38.00142,-57.56983,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Castelli Juan Jose,2024
-37.95323,-57.56904,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Zubiría,2024
-37.99901,-57.55661,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Salta,2024
-38.00176,-57.54455,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Corrientes,2024
-38.00982,-57.62008,2024-12-01,Se Realiza Seguimiento del Evento,Genova,2024
-38.01826,-57.62741,2024-12-01,Asiste Policia y Libera,Loberia,2024
-37.964103,-57.6145542,2024-12-01,Asiste Policia y Libera,Once de 09,2024
-38.032577,-57.5876566,2024-12-01,Asiste Policia y Libera,Eduardo G. Carasa,2024
-38.0468,-57.5776,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Antonio Maria Gianelli,2024
-38.01141,-57.53686,2024-12-01,Se Realiza Seguimiento del Evento,Alvear Carlos Maria De,2024
-37.99369,-57.56499,2024-12-01,Asiste Policia y Libera,San Juan,2024
-37.991873,-57.5909153,2024-12-01,Asiste Policia y Libera,Esteban Gascon,2024
-38.06769,-57.54991,2024-12-01,Asiste Policia y Libera,Pedro Miguel Araoz,2024
-38.01969,-57.5721,2024-12-01,Se Realiza Seguimiento del Evento,Solis,2024
-37.98636,-57.54779,2024-12-01,Se Realiza Seguimiento del Evento,Ituzaingo,2024
-38.00855,-57.55568,2024-12-01,Se Realiza Seguimiento del Evento,San Luis,2024
-38.03713,-57.54357,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Vicente Lopez,2024
-38.02152,-57.55207,2024-12-01,Asiste Policia y Libera,Las Heras,2024
-37.993294,-57.5702898,2024-12-01,Asiste Policia y Libera,Neuquen,2024
-38.03172,-57.54766,2024-12-01,Asiste Policia y Libera,Pringles,2024
-38.02715,-57.58966,2024-12-01,Asiste Policia y Libera,Miguel Estanislao Soler,2024
-38.02258,-57.52783,2024-12-01,Asiste CPM,Avenida Patricio Peralta Ramos,2024
-37.99203,-57.55237,2024-12-01,Asiste Policia y Libera,Jujuy,2024
-37.971641,-57.5527934,2024-12-01,Asiste Policia y Libera,Pasteur,2024
-38.010088,-57.5371577,2024-12-01,Asiste Policia y Libera,Martin Miguel De Guemes,2024
-37.983852,-57.6022941,2024-12-01,Asiste Policia y Libera,Garay Juan De,2024
-38.02309,-57.5796,2024-12-01,Asiste Policia y Libera,Ortiz De Zarate,2024
-38.060584,-57.5712209,2024-12-01,Detencion,Ortiz De Zarate,2024
-38.05003,-57.57331,2024-12-01,Asiste Policia y Libera,Alejandro Korn,2024
-38.00448,-57.54817,2024-12-01,Asiste Policia y Libera,Santa Fe,2024
-38.06837,-57.55073,2024-12-01,Asiste Policia y Libera,Pedro Miguel Araoz,2024
-38.00239,-57.59501,2024-12-01,Asiste Policia y Libera,Heguilor Domingo,2024
-37.986859,-57.6061343,2024-12-01,Asiste Policia y Libera,Bahia Blanca,2024
-37.99585,-57.55405,2024-12-01,Asiste Policia y Libera,Salta,2024
-38.00812,-57.6114,2024-12-01,Asiste Policia y Libera,Tripulantes Del Fournier,2024
-38.01304,-57.55787,2024-12-01,Asiste Policia y Libera,Rodriguez Peña,2024
-37.97077,-57.59325,2024-12-01,Asiste Policia y Libera,Armenia,2024
-38.0189,-57.5711611,2024-12-01,Asiste Policia y Libera,Salta,2024
-38.008369,-57.5583275,2024-12-01,Asiste Policia y Libera,Hipolito Yrigoyen,2024
-37.95231,-57.6107159,2024-12-01,Asiste Policia y Libera,General Jose Gervasio Artigas,2024
-38.00391,-57.5803,2024-12-01,Asiste Policia y Libera,Saavedra Cornelio,2024
-38.00927,-57.58049,2024-12-01,Asiste Policia y Libera,Misiones,2024
-37.991873,-57.5909153,2024-12-01,Asiste Policia y Libera,Champagnat,2024
-37.95795,-57.6266578,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Ramon Carrillo,2024
-37.95795,-57.6266578,2024-12-01,Asiste Unidad Sanitaria y Traslada,Rep. De Nicaragua,2024
-38.01497,-57.5650424,2024-12-01,Asiste Policia y Libera,Almafuerte,2024
-37.99648,-57.56158,2024-12-01,No Asiste,Bolivar,2024
-38.01083,-57.55331,2024-12-01,No Asiste,Alvarado Rudecindo,2024
-38.08634,-57.5534,2024-12-01,Asiste Policia y Libera,Jose Alonso,2024
-37.99774,-57.54529,2024-12-01,Asiste Policia y Libera,Venticinco de 05,2024
-37.9641,-57.61455,2024-12-01,Asiste Policia y Libera,Portugal,2024
-37.99534,-57.55505,2024-12-01,Asiste Policia y Libera,San Martin,2024
-37.95479,-57.6014,2024-12-01,Asiste Policia y Libera,Avenida Pedro Luro,2024
-37.98228,-57.5784575,2024-12-01,Asiste Policia y Libera,Avellaneda Nicolas,2024
-38.03051,-57.57665,2024-12-01,Asiste Policia y Libera,Avenida Vertiz,2024
-38.01334,-57.54403,2024-12-01,Asiste Policia y Libera,Sarmiento,2024
-38.06585,-57.57351,2024-12-01,Asiste Policia y Libera,Newbery J.,2024
-37.970933,-57.6144444,2024-12-01,Asiste Policia y Libera,Republica Arabe Siria,2024
-37.95732,-57.62754,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Rep. De Nicaragua,2024
-38.024389,-57.5676037,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Solis,2024
-38.01951,-57.55607,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Formosa,2024
-37.99003,-57.5564,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Tres de 02,2024
-37.95266,-57.55032,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Marie Curie,2024
-37.96238,-57.58201,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Paula Albarracin,2024
-38.0257,-57.53718,2024-12-01,Asiste Policia y Libera,Carlos Pellegrini,2024
-37.99016,-57.58764,2024-12-01,Se Realiza Seguimiento del Evento,Juncal,2024
-37.95479,-57.6014,2024-12-01,Asiste Policia y Libera,Beruti Antonio Luis,2024
-37.9677,-57.61183,2024-12-01,Se Realiza Seguimiento del Evento,Onesimo Leguizamon,2024
-38.03791,-57.58067,2024-12-01,Asiste Policia y Libera,De La Plaza Fortunato,2024
-37.98335,-57.55381,2024-12-01,Se Realiza Seguimiento del Evento,Funes Gregorio,2024
-38.03133,-57.59469,2024-12-01,Asiste Policia y Libera,Monseñor Rau,2024
-37.9707032735172,-57.6257319741203,2024-12-01,Asiste Policia y Libera,Avenida Fermin Errea,2024
-38.04142,-57.58817,2024-12-01,Hallazgo Automotor,Juan Gutenberg,2024
-38.00328,-57.61783,2024-12-01,Asiste Policia y Libera,Francisco Saverio Scarpatti,2024
-38.017925,-57.5660407,2024-12-01,No Asiste,Hipolito Yrigoyen,2024
-37.99348,-57.55635,2024-12-01,Asiste Policia y Libera,Avenida Pedro Luro,2024
-38.017925,-57.5660407,2024-12-01,Asiste Policia y Libera,Hipolito Yrigoyen,2024
-38.00944,-57.54513,2024-12-01,Se Realiza Seguimiento del Evento,Esteban Gascon,2024
-37.98063,-57.56144,2024-12-01,Asiste Policia y Libera,Ayacucho,2024
-38.01267,-57.61414,2024-12-01,Asiste Policia y Libera,Andres Mac Gaul,2024
-37.98228,-57.5784575,2024-12-01,Asiste Policia y Libera,Teodoro Bronzini,2024
-38.02209,-57.56236,2024-12-01,Asiste Policia y Libera,Larrea,2024
-37.98994,-57.54521,2024-12-01,Asiste Policia y Libera,Avenida Patricio Peralta Ramos,2024
-37.99718,-57.54226,2024-12-01,Asiste Policia y Libera,Santa Fe,2024
-37.99562,-57.5567,2024-12-01,Asiste Policia y Libera,España,2024
-37.97448,-57.59625,2024-12-01,Asiste Policia y Libera,San Martin,2024
-37.96952,-57.57234,2024-12-01,Asiste Policia y Libera,Victoriano E. Montes,2024
-37.98243,-57.5446,2024-12-01,Asiste Policia y Libera,Santa Cruz,2024
-38.04536,-57.58638,2024-12-01,Asiste Policia y Libera,Ricardo Guiraldes,2024
-37.97193,-57.59261,2024-12-01,Asiste Policia y Libera,Arturo Alio,2024
-38.02307,-57.57618,2024-12-01,Asiste Policia y Libera,Irala,2024
-38.05099,-57.55457,2024-12-01,No Asiste,Leonardo Rosales,2024
-37.98824,-57.55776,2024-12-01,Asiste Policia y Libera,Funes Gregorio,2024
-37.98063,-57.56144,2024-12-01,Asiste Policia y Libera,Ayacucho,2024
-38.03251,-57.54831,2024-12-01,Asiste Policia y Libera,O'higgins,2024
-38.07032,-57.54813,2024-12-01,Asiste Policia y Libera,Pedro Ignacio De Castro Barros,2024
-37.99674,-57.57026,2024-12-01,Asiste Policia y Libera,Esteban Gascon,2024
-37.97085,-57.59471,2024-12-01,Asiste Policia y Libera,Tres de 02,2024
-37.979096,-57.5984115,2024-12-01,Asiste Policia y Libera,Arturo Alio,2024
-37.98748,-57.57281,2024-12-01,LPR - Se realiza seguimiento del vehiculo,Primero de Mayo,2024
-37.93719,-57.55155,2024-12-01,Asiste Policia y Libera,Jose Antonio Alvarez Condarco,2024
-38.01393,-57.56713,2024-12-01,Asiste Policia y Libera,Avenida Independencia,2024
-37.94492,-57.54842,2024-12-01,Asiste Policia y Libera,Estanislao S. Zeballos,2024
-38.0278,-57.58365,2024-12-01,Asiste Policia y Libera,Hipolito Bouchard,2024
-37.966805,-57.5774929,2024-12-01,Asiste Policia y Libera,Rio Negro,2024
-38.01385,-57.58154,2024-12-01,Asiste Policia y Libera,Pehuajo,2024
-38.02584,-57.57594,2024-12-01,Asiste Policia y Libera,Ortiz De Zarate,2024
-37.99648,-57.59273,2024-12-01,Asiste Policia y Libera,Primera Junta,2024
-38.006956,-57.5871294,2024-12-01,Hallazgo Automotor,Avenida Juan Hector Jara,2024
